nohup: ignoring input
<pymysql.connections.Connection object at 0x7f687b10fd60>
Not using distributed mode
Creating vqa datasets
Creating model
reshape position embedding from 256 to 576
reshape position embedding from 256 to 576
load checkpoint from /home/coder/projects/TCL/TCL_4M.pth
_IncompatibleKeys(missing_keys=[], unexpected_keys=['temp', 'image_queue', 'text_queue', 'queue_ptr', 'vision_proj.weight', 'vision_proj.bias', 'text_proj.weight', 'text_proj.bias', 'itm_head.weight', 'itm_head.bias', 'vision_proj_m.weight', 'vision_proj_m.bias', 'text_proj_m.weight', 'text_proj_m.bias'])
Start training
Train Epoch: [0]  [   0/2469]  eta: 2:49:50  lr: 0.000010  loss: 34.7158  time: 4.1275  data: 1.7563  max mem: 8827
Train Epoch: [0]  [  50/2469]  eta: 0:52:24  lr: 0.000010  loss: 7.9494  time: 1.2630  data: 0.0001  max mem: 11964
Train Epoch: [0]  [ 100/2469]  eta: 0:50:45  lr: 0.000010  loss: 17.8655  time: 1.2785  data: 0.0001  max mem: 11964
300508001 [{'qid': 300508001, 'image_name': 'test_0508.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does this image show stomach and esophagus, ulcers?'}]
300508002 [{'qid': 300508002, 'image_name': 'test_0508.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does this image shows of smooth muscle cell with lipid in sarcoplasm and lipid show stomach and esophagus, ulcers?'}]
300508003 [{'qid': 300508003, 'image_name': 'test_0508.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present?'}]
300508004 [{'qid': 300508004, 'image_name': 'test_0508.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is gastrointestinal present?'}]
300508005 [{'qid': 300508005, 'image_name': 'test_0508.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is close-up excellent example of interosseous muscle atrophy present?'}]
300508006 [{'qid': 300508006, 'image_name': 'test_0508.jpg', 'answer': 'gastrointestinal system', 'answer_type': 'other', 'question_type': 'where', 'question': 'Where does this belong to?'}]
300508007 [{'qid': 300508007, 'image_name': 'test_0508.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present ?'}]
300500000 [{'qid': 300500000, 'image_name': 'test_0500.jpg', 'answer': 'duodenal ulcer', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does this image show?'}]
300500001 [{'qid': 300500001, 'image_name': 'test_0500.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does this image show duodenal ulcer?'}]
300500002 [{'qid': 300500002, 'image_name': 'test_0500.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does pituitary show duodenal ulcer?'}]
300500003 [{'qid': 300500003, 'image_name': 'test_0500.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present?'}]
300500004 [{'qid': 300500004, 'image_name': 'test_0500.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is gastrointestinal present?'}]
300500005 [{'qid': 300500005, 'image_name': 'test_0500.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is stillborn macerated present?'}]
300500006 [{'qid': 300500006, 'image_name': 'test_0500.jpg', 'answer': 'gastrointestinal system', 'answer_type': 'other', 'question_type': 'where', 'question': 'Where does this belong to?'}]
300500007 [{'qid': 300500007, 'image_name': 'test_0500.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present ?'}]
300499000 [{'qid': 300499000, 'image_name': 'test_0499.jpg', 'answer': 'small intestine', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does this image show?'}]
300499001 [{'qid': 300499001, 'image_name': 'test_0499.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does this image show small intestine, typhoid?'}]
300499002 [{'qid': 300499002, 'image_name': 'test_0499.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does leg show small intestine, typhoid?'}]
300499003 [{'qid': 300499003, 'image_name': 'test_0499.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present?'}]
300499004 [{'qid': 300499004, 'image_name': 'test_0499.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is gastrointestinal present?'}]
300499005 [{'qid': 300499005, 'image_name': 'test_0499.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is leiomyoma present?'}]
300499006 [{'qid': 300499006, 'image_name': 'test_0499.jpg', 'answer': 'gastrointestinal system', 'answer_type': 'other', 'question_type': 'where', 'question': 'Where does this belong to?'}]
300499007 [{'qid': 300499007, 'image_name': 'test_0499.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present ?'}]
300502000 [{'qid': 300502000, 'image_name': 'test_0502.jpg', 'answer': 'colon', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does this image show?'}]
300502001 [{'qid': 300502001, 'image_name': 'test_0502.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does this image show colon, amebic colitis?'}]
300502002 [{'qid': 300502002, 'image_name': 'test_0502.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does close-up of lesion show colon, amebic colitis?'}]
300502003 [{'qid': 300502003, 'image_name': 'test_0502.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present?'}]
300502004 [{'qid': 300502004, 'image_name': 'test_0502.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is gastrointestinal present?'}]
300502005 [{'qid': 300502005, 'image_name': 'test_0502.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is fibrinous peritonitis present?'}]
300502006 [{'qid': 300502006, 'image_name': 'test_0502.jpg', 'answer': 'gastrointestinal system', 'answer_type': 'other', 'question_type': 'where', 'question': 'Where does this belong to?'}]
300502007 [{'qid': 300502007, 'image_name': 'test_0502.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present ?'}]
300497000 [{'qid': 300497000, 'image_name': 'test_0497.jpg', 'answer': 'esophagus', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does this image show?'}]
300497001 [{'qid': 300497001, 'image_name': 'test_0497.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does this image show esophagus, leiomyoma?'}]
300497002 [{'qid': 300497002, 'image_name': 'test_0497.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does glioma show esophagus, leiomyoma?'}]
300497003 [{'qid': 300497003, 'image_name': 'test_0497.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present?'}]
300497004 [{'qid': 300497004, 'image_name': 'test_0497.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is gastrointestinal present?'}]
300497005 [{'qid': 300497005, 'image_name': 'test_0497.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is anomalous origin present?'}]
300497006 [{'qid': 300497006, 'image_name': 'test_0497.jpg', 'answer': 'gastrointestinal system', 'answer_type': 'other', 'question_type': 'where', 'question': 'Where does this belong to?'}]
300497007 [{'qid': 300497007, 'image_name': 'test_0497.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present ?'}]
300506000 [{'qid': 300506000, 'image_name': 'test_0506.jpg', 'answer': 'esophagus', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does this image show?'}]
300506001 [{'qid': 300506001, 'image_name': 'test_0506.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does this image show esophagus, mallory-weiss tears?'}]
300506002 [{'qid': 300506002, 'image_name': 'test_0506.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does atrophy show esophagus, mallory-weiss tears?'}]
300506003 [{'qid': 300506003, 'image_name': 'test_0506.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present?'}]
300506004 [{'qid': 300506004, 'image_name': 'test_0506.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is gastrointestinal present?'}]
300506005 [{'qid': 300506005, 'image_name': 'test_0506.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is cardiovascular present?'}]
300506006 [{'qid': 300506006, 'image_name': 'test_0506.jpg', 'answer': 'gastrointestinal system', 'answer_type': 'other', 'question_type': 'where', 'question': 'Where does this belong to?'}]
300506007 [{'qid': 300506007, 'image_name': 'test_0506.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present ?'}]
300501000 [{'qid': 300501000, 'image_name': 'test_0501.jpg', 'answer': 'colon', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does this image show?'}]
300501001 [{'qid': 300501001, 'image_name': 'test_0501.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does this image show colon, ulcerative colitis, mucosal detail?'}]
300501002 [{'qid': 300501002, 'image_name': 'test_0501.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does case of dic not bad photo show colon, ulcerative colitis, mucosal detail?'}]
300501003 [{'qid': 300501003, 'image_name': 'test_0501.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present?'}]
300501004 [{'qid': 300501004, 'image_name': 'test_0501.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is gastrointestinal present?'}]
300501005 [{'qid': 300501005, 'image_name': 'test_0501.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is malignant lymphoma present?'}]
300501006 [{'qid': 300501006, 'image_name': 'test_0501.jpg', 'answer': 'gastrointestinal system', 'answer_type': 'other', 'question_type': 'where', 'question': 'Where does this belong to?'}]
300501007 [{'qid': 300501007, 'image_name': 'test_0501.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present ?'}]
300512000 [{'qid': 300512000, 'image_name': 'test_0512.jpg', 'answer': 'stomach', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does this image show?'}]
300512001 [{'qid': 300512001, 'image_name': 'test_0512.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does this image show stomach, giant rugose hypertrophy?'}]
300512002 [{'qid': 300512002, 'image_name': 'test_0512.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does malignant adenoma show stomach, giant rugose hypertrophy?'}]
300512003 [{'qid': 300512003, 'image_name': 'test_0512.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present?'}]
300512004 [{'qid': 300512004, 'image_name': 'test_0512.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is gastrointestinal present?'}]
300512005 [{'qid': 300512005, 'image_name': 'test_0512.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is spina bifida present?'}]
300512006 [{'qid': 300512006, 'image_name': 'test_0512.jpg', 'answer': 'gastrointestinal system', 'answer_type': 'other', 'question_type': 'where', 'question': 'Where does this belong to?'}]
300512007 [{'qid': 300512007, 'image_name': 'test_0512.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present ?'}]
300507000 [{'qid': 300507000, 'image_name': 'test_0507.jpg', 'answer': 'colon', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does this image show?'}]
300507001 [{'qid': 300507001, 'image_name': 'test_0507.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does this image show colon, chronic ulcerative colitis, pseudopolyps?'}]
300507002 [{'qid': 300507002, 'image_name': 'test_0507.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does autopsy show colon, chronic ulcerative colitis, pseudopolyps?'}]
300507003 [{'qid': 300507003, 'image_name': 'test_0507.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present?'}]
300507004 [{'qid': 300507004, 'image_name': 'test_0507.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is gastrointestinal present?'}]
300507005 [{'qid': 300507005, 'image_name': 'test_0507.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is this good yellow color slide present?'}]
300507006 [{'qid': 300507006, 'image_name': 'test_0507.jpg', 'answer': 'gastrointestinal system', 'answer_type': 'other', 'question_type': 'where', 'question': 'Where does this belong to?'}]
300507007 [{'qid': 300507007, 'image_name': 'test_0507.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present ?'}]
300751000 [{'qid': 300751000, 'image_name': 'test_0751.jpg', 'answer': 'esophagus', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does this image show?'}]
300751001 [{'qid': 300751001, 'image_name': 'test_0751.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does this image show esophagus, herpes, ulcers?'}]
300751002 [{'qid': 300751002, 'image_name': 'test_0751.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does atrophy secondary to pituitectomy show esophagus, herpes, ulcers?'}]
300751003 [{'qid': 300751003, 'image_name': 'test_0751.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present?'}]
300751004 [{'qid': 300751004, 'image_name': 'test_0751.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is gastrointestinal present?'}]
300751005 [{'qid': 300751005, 'image_name': 'test_0751.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is cranial artery present?'}]
300751006 [{'qid': 300751006, 'image_name': 'test_0751.jpg', 'answer': 'gastrointestinal system', 'answer_type': 'other', 'question_type': 'where', 'question': 'Where is this from?'}]
300751007 [{'qid': 300751007, 'image_name': 'test_0751.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present ?'}]
300727000 [{'qid': 300727000, 'image_name': 'test_0727.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does this image show esohagus, candida?'}]
300727001 [{'qid': 300727001, 'image_name': 'test_0727.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does endocrine show esohagus, candida?'}]
300727002 [{'qid': 300727002, 'image_name': 'test_0727.jpg', 'answer': 'silver', 'answer_type': 'other', 'question_type': 'what', 'question': 'What stain?'}]
300727003 [{'qid': 300727003, 'image_name': 'test_0727.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'do', 'question': 'Do silver stain?'}]
300727004 [{'qid': 300727004, 'image_name': 'test_0727.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'do', 'question': 'Do close-up of lesion stain?'}]
300727005 [{'qid': 300727005, 'image_name': 'test_0727.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present?'}]
300727006 [{'qid': 300727006, 'image_name': 'test_0727.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is gastrointestinal present?'}]
300727007 [{'qid': 300727007, 'image_name': 'test_0727.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is marked present?'}]
300727008 [{'qid': 300727008, 'image_name': 'test_0727.jpg', 'answer': 'gastrointestinal system', 'answer_type': 'other', 'question_type': 'where', 'question': 'Where is this from?'}]
300727009 [{'qid': 300727009, 'image_name': 'test_0727.jpg', 'answer': 'esohagus, candida, silver', 'answer_type': 'other', 'question_type': 'what', 'question': 'What stain ?'}]
300727010 [{'qid': 300727010, 'image_name': 'test_0727.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present ?'}]
300732000 [{'qid': 300732000, 'image_name': 'test_0732.jpg', 'answer': 'appendix', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does this image show?'}]
300732001 [{'qid': 300732001, 'image_name': 'test_0732.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does this image show appendix, normal histology?'}]
300732002 [{'qid': 300732002, 'image_name': 'test_0732.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does notochord show appendix, normal histology?'}]
300732003 [{'qid': 300732003, 'image_name': 'test_0732.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present?'}]
300732004 [{'qid': 300732004, 'image_name': 'test_0732.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is gastrointestinal present?'}]
300732005 [{'qid': 300732005, 'image_name': 'test_0732.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is foot present?'}]
300732006 [{'qid': 300732006, 'image_name': 'test_0732.jpg', 'answer': 'gastrointestinal system', 'answer_type': 'other', 'question_type': 'where', 'question': 'Where is this from?'}]
300732007 [{'qid': 300732007, 'image_name': 'test_0732.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present ?'}]
300731000 [{'qid': 300731000, 'image_name': 'test_0731.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does this image show esophagus?'}]
300731001 [{'qid': 300731001, 'image_name': 'test_0731.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does gout show esophagus?'}]
300731002 [{'qid': 300731002, 'image_name': 'test_0731.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present?'}]
300731003 [{'qid': 300731003, 'image_name': 'test_0731.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is gastrointestinal present?'}]
300731004 [{'qid': 300731004, 'image_name': 'test_0731.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is coronary artery anomalous origin left from pulmonary artery present?'}]
300731005 [{'qid': 300731005, 'image_name': 'test_0731.jpg', 'answer': 'gastrointestinal system', 'answer_type': 'other', 'question_type': 'where', 'question': 'Where is this from?'}]
300731006 [{'qid': 300731006, 'image_name': 'test_0731.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present ?'}]
300733000 [{'qid': 300733000, 'image_name': 'test_0733.jpg', 'answer': 'normal appendix', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does this image show?'}]
300733001 [{'qid': 300733001, 'image_name': 'test_0733.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does this image show normal appendix?'}]
300733002 [{'qid': 300733002, 'image_name': 'test_0733.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does breast show normal appendix?'}]
300733003 [{'qid': 300733003, 'image_name': 'test_0733.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present?'}]
300733004 [{'qid': 300733004, 'image_name': 'test_0733.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is gastrointestinal present?'}]
300733005 [{'qid': 300733005, 'image_name': 'test_0733.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is atrophy secondary to pituitectomy present?'}]
300733006 [{'qid': 300733006, 'image_name': 'test_0733.jpg', 'answer': 'gastrointestinal system', 'answer_type': 'other', 'question_type': 'where', 'question': 'Where is this from?'}]
300733007 [{'qid': 300733007, 'image_name': 'test_0733.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present ?'}]
300728000 [{'qid': 300728000, 'image_name': 'test_0728.jpg', 'answer': 'tongue', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does this image show?'}]
300728001 [{'qid': 300728001, 'image_name': 'test_0728.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does this image show tongue, herpes ulcer?'}]
300728002 [{'qid': 300728002, 'image_name': 'test_0728.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does medial aspect show tongue, herpes ulcer?'}]
300728003 [{'qid': 300728003, 'image_name': 'test_0728.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present?'}]
300728004 [{'qid': 300728004, 'image_name': 'test_0728.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is gastrointestinal present?'}]
300728005 [{'qid': 300728005, 'image_name': 'test_0728.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is close-up of lesion present?'}]
300728006 [{'qid': 300728006, 'image_name': 'test_0728.jpg', 'answer': 'gastrointestinal system', 'answer_type': 'other', 'question_type': 'where', 'question': 'Where is this from?'}]
300728007 [{'qid': 300728007, 'image_name': 'test_0728.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present ?'}]
300734000 [{'qid': 300734000, 'image_name': 'test_0734.jpg', 'answer': 'intestine', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does this image show?'}]
300734001 [{'qid': 300734001, 'image_name': 'test_0734.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does this image show intestine, leiomyoma?'}]
300734002 [{'qid': 300734002, 'image_name': 'test_0734.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does fetus developing very early show intestine, leiomyoma?'}]
300734003 [{'qid': 300734003, 'image_name': 'test_0734.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present?'}]
300734004 [{'qid': 300734004, 'image_name': 'test_0734.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is gastrointestinal present?'}]
300734005 [{'qid': 300734005, 'image_name': 'test_0734.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is eosinophilic adenoma present?'}]
300734006 [{'qid': 300734006, 'image_name': 'test_0734.jpg', 'answer': 'gastrointestinal system', 'answer_type': 'other', 'question_type': 'where', 'question': 'Where is this from?'}]
300734007 [{'qid': 300734007, 'image_name': 'test_0734.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present ?'}]
300736000 [{'qid': 300736000, 'image_name': 'test_0736.jpg', 'answer': 'oral dysplasia', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does this image show?'}]
300736001 [{'qid': 300736001, 'image_name': 'test_0736.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does this image show oral dysplasia, neu?'}]
300736002 [{'qid': 300736002, 'image_name': 'test_0736.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does hemorrhage in newborn show oral dysplasia, neu?'}]
300736003 [{'qid': 300736003, 'image_name': 'test_0736.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present?'}]
300736004 [{'qid': 300736004, 'image_name': 'test_0736.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is gastrointestinal present?'}]
300736005 [{'qid': 300736005, 'image_name': 'test_0736.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is this image shows of smooth muscle cell with lipid in sarcoplasm and lipid present?'}]
300736006 [{'qid': 300736006, 'image_name': 'test_0736.jpg', 'answer': 'gastrointestinal system', 'answer_type': 'other', 'question_type': 'where', 'question': 'Where is this from?'}]
300736007 [{'qid': 300736007, 'image_name': 'test_0736.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present ?'}]
300738000 [{'qid': 300738000, 'image_name': 'test_0738.jpg', 'answer': 'oral dysplasia', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does this image show?'}]
300738001 [{'qid': 300738001, 'image_name': 'test_0738.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does this image show oral dysplasia, neu?'}]
300738002 [{'qid': 300738002, 'image_name': 'test_0738.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does silver show oral dysplasia, neu?'}]
300738003 [{'qid': 300738003, 'image_name': 'test_0738.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present?'}]
300738004 [{'qid': 300738004, 'image_name': 'test_0738.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is gastrointestinal present?'}]
300738005 [{'qid': 300738005, 'image_name': 'test_0738.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is source present?'}]
300738006 [{'qid': 300738006, 'image_name': 'test_0738.jpg', 'answer': 'gastrointestinal system', 'answer_type': 'other', 'question_type': 'where', 'question': 'Where is this from?'}]
300738007 [{'qid': 300738007, 'image_name': 'test_0738.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present ?'}]
300737000 [{'qid': 300737000, 'image_name': 'test_0737.jpg', 'answer': 'leukoplakia', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does this image show?'}]
300737001 [{'qid': 300737001, 'image_name': 'test_0737.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does this image show leukoplakia, egf receptor?'}]
300737002 [{'qid': 300737002, 'image_name': 'test_0737.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'does', 'question': 'Does normal newborn show leukoplakia, egf receptor?'}]
300737003 [{'qid': 300737003, 'image_name': 'test_0737.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present?'}]
300737004 [{'qid': 300737004, 'image_name': 'test_0737.jpg', 'answer': 'yes', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is gastrointestinal present?'}]
300737005 [{'qid': 300737005, 'image_name': 'test_0737.jpg', 'answer': 'no', 'answer_type': 'yes/no', 'question_type': 'is', 'question': 'Is stillborn macerated present?'}]
300737006 [{'qid': 300737006, 'image_name': 'test_0737.jpg', 'answer': 'gastrointestinal system', 'answer_type': 'other', 'question_type': 'where', 'question': 'Where is this from?'}]
300737007 [{'qid': 300737007, 'image_name': 'test_0737.jpg', 'answer': 'gastrointestinal', 'answer_type': 'other', 'question_type': 'what', 'question': 'What is present ?'}]
300746000 [{'qid': 300746000, 'image_name': 'test_0746.jpg', 'answer': 'colon', 'answer_type': 'other', 'question_type': 'what', 'question': 'What does this image show?'}]
